x-axis,1
second,Volt
-36.8000E-09,
-36.3625E-09,-4.2613132391E-03
-35.9250E-09,-6.7738760263E-03
-35.4875E-09,-6.7738760263E-03
-35.0500E-09,-5.5175946327E-03
-34.6125E-09,-2.2512630094E-03
-34.1750E-09,-492.4690584E-06
-33.7375E-09,+1.2663248926E-03
-33.3000E-09,-241.2127797E-06
-32.8625E-09,-1.4974941732E-03
-32.4250E-09,+1.2663248926E-03
-31.9875E-09,+1.2663248926E-03
-31.5500E-09,-241.2127797E-06
-31.1125E-09,-2.7537755668E-03
-30.6750E-09,-2.7537755668E-03
-30.2375E-09,-2.7537755668E-03
-29.8000E-09,-2.7537755668E-03
-29.3625E-09,-4.2613132391E-03
-28.9250E-09,-5.5175946327E-03
-28.4875E-09,-4.2613132391E-03
-28.0500E-09,-6.7738760263E-03
-27.6125E-09,-6.2713634688E-03
-27.1750E-09,-4.5125695178E-03
-26.7375E-09,-2.7537755668E-03
-26.3000E-09,-5.5175946327E-03
-25.8625E-09,-9.5376950921E-03
-25.4250E-09,-5.5175946327E-03
-24.9875E-09,-4.2613132391E-03
-24.5500E-09,-5.5175946327E-03
-24.1125E-09,-2.7537755668E-03
-23.6750E-09,-2.7537755668E-03
-23.2375E-09,-2.7537755668E-03
-22.8000E-09,-2.7537755668E-03
-22.3625E-09,-2.7537755668E-03
-21.9250E-09,-2.7537755668E-03
-21.4875E-09,-2.7537755668E-03
-21.0500E-09,-2.7537755668E-03
-20.6125E-09,-2.7537755668E-03
-20.1750E-09,-2.7537755668E-03
-19.7375E-09,-2.7537755668E-03
-19.3000E-09,-2.7537755668E-03
-18.8625E-09,-2.7537755668E-03
-18.4250E-09,-1.4974941732E-03
-17.9875E-09,+1.2663248926E-03
-17.5500E-09,-2.7537755668E-03
-17.1125E-09,-13.8090518303E-03
-16.6750E-09,-23.3567904215E-03
-16.2375E-09,-42.4522676039E-03
-15.8000E-09,-76.1206089519E-03
-15.3625E-09,-108.0301563488E-03
-14.9250E-09,-148.2311609434E-03
-14.4875E-09,-188.4321655380E-03
-14.0500E-09,-231.1457329197E-03
-13.6125E-09,-271.3467375143E-03
-13.1750E-09,-296.4723653859E-03
-12.7375E-09,-331.3969881274E-03
-12.3000E-09,-378.3819122473E-03
-11.8625E-09,-420.0904545141E-03
-11.4250E-09,-453.7587958621E-03
-10.9875E-09,-480.6432176847E-03
-10.5500E-09,-502.2512576543E-03
-10.1125E-09,-514.8140715901E-03
-9.6750E-09,-520.8442222793E-03
-9.2375E-09,-529.1356794769E-03
-8.8000E-09,-538.6834180681E-03
-8.3625E-09,-538.6834180681E-03
-7.9250E-09,-531.8994985428E-03
-7.4875E-09,-525.3668352962E-03
-7.0500E-09,-513.3065339178E-03
-6.6125E-09,-504.0100516053E-03
-6.1750E-09,-500.2412074246E-03
-5.7375E-09,-491.9497502269E-03
-5.3000E-09,-475.8693483891E-03
-4.8625E-09,-459.7889465513E-03
-4.4250E-09,-443.7085447134E-03
-3.9875E-09,-427.6281428756E-03
-3.5500E-09,-409.0351782506E-03
-3.1125E-09,-389.9397010682E-03
-2.6750E-09,-380.1407061983E-03
-2.2375E-09,-366.0703545902E-03
-1.8000E-09,-344.7135708993E-03
-1.3625E-09,-320.5929681426E-03
-925.0E-12,-295.2160839923E-03
-487.5E-12,-268.3316621697E-03
-50.0E-12,-244.4623156916E-03
+387.5E-12,-224.6130696731E-03
+825.0E-12,-213.3065371308E-03
+1.2625E-09,-196.2211101782E-03
+1.7000E-09,-172.1005074214E-03
+2.1375E-09,-149.2361860583E-03
+2.5750E-09,-129.1356837610E-03
+3.0125E-09,-110.2914628573E-03
+3.4500E-09,-94.2110610195E-03
+3.8875E-09,-81.1457345262E-03
+4.3250E-09,-73.3567898860E-03
+4.7625E-09,-62.0502573438E-03
+5.2000E-09,-47.2261368996E-03
+5.6375E-09,-35.1658355212E-03
+6.0750E-09,-24.3618155364E-03
+6.5125E-09,-16.3216146175E-03
+6.9500E-09,-8.2814136986E-03
+7.3875E-09,-2.7537755668E-03
+7.8250E-09,-2.7537755668E-03
+8.2625E-09,-241.2127797E-06
+8.7000E-09,+3.7788876798E-03
+9.1375E-09,+3.7788876798E-03
+9.5750E-09,+9.3065258116E-03
+10.0125E-09,+9.3065258116E-03
+10.4500E-09,+7.7989881393E-03
+10.8875E-09,+4.5326565159E-03
+11.3250E-09,+2.5226062862E-03
+11.7625E-09,-241.2127797E-06
+12.2000E-09,-2.7537755668E-03
+12.6375E-09,-4.2613132391E-03
+13.0750E-09,-9.5376950921E-03
+13.5125E-09,-14.8140769452E-03
+13.9500E-09,-14.8140769452E-03
+14.3875E-09,-15.5678457813E-03
+14.8250E-09,-17.5778960111E-03
+15.2625E-09,-18.8341774046E-03
+15.7000E-09,-20.3417150769E-03
+16.1375E-09,-22.8542778641E-03
+16.5750E-09,-22.8542778641E-03
+17.0125E-09,-22.8542778641E-03
+17.4500E-09,-22.8542778641E-03
+17.8875E-09,-22.8542778641E-03
+18.3250E-09,-22.8542778641E-03
+18.7625E-09,-21.5979964705E-03
+19.2000E-09,-18.8341774046E-03
+19.6375E-09,-17.5778960111E-03
+20.0750E-09,-16.3216146175E-03
+20.5125E-09,-17.5778960111E-03
+20.9500E-09,-14.8140769452E-03
+21.3875E-09,-14.3115643878E-03
+21.8250E-09,-12.5527704367E-03
+22.2625E-09,-12.3015141580E-03
+22.7000E-09,-12.3015141580E-03
+23.1375E-09,-6.7738760263E-03
+23.5750E-09,-6.7738760263E-03
+24.0125E-09,-6.7738760263E-03
+24.4500E-09,-8.2814136986E-03
+24.8875E-09,-10.7939764857E-03
+25.3250E-09,-10.7939764857E-03
+25.7625E-09,-12.3015141580E-03
+26.2000E-09,-14.8140769452E-03
+26.6375E-09,-14.8140769452E-03
+27.0750E-09,-14.8140769452E-03
+27.5125E-09,-14.8140769452E-03
+27.9500E-09,-14.8140769452E-03
+28.3875E-09,-14.8140769452E-03
+28.8250E-09,-14.8140769452E-03
+29.2625E-09,-14.8140769452E-03
+29.7000E-09,-16.3216146175E-03
+30.1375E-09,-17.5778960111E-03
+30.5750E-09,-13.5577955516E-03
+31.0125E-09,-12.3015141580E-03
+31.4500E-09,-13.5577955516E-03
+31.8875E-09,-10.7939764857E-03
+32.3250E-09,-10.7939764857E-03
+32.7625E-09,-9.5376950921E-03
+33.2000E-09,-6.7738760263E-03
+33.6375E-09,-5.5175946327E-03
+34.0750E-09,-2.7537755668E-03
